trip_id,user_id,start_time,distance_km
4843,753,2024-06-05T17:40:00.000000,368.6659957067346
4844,6668,2024-11-29T17:26:00.000000,447.0868541997542
4845,792,2024-03-07T21:00:00.000000,482.3603252659965
4846,9134,2024-01-14T20:30:00.000000,331.07973356782406
4847,920,2024-06-30T10:15:00.000000,31.90258027229464
4848,2421,2024-01-28T11:05:00.000000,252.65718352174446
4849,7421,2024-02-22T21:49:00.000000,494.26624310242556
4850,4967,2024-10-18T01:08:00.000000,376.03055795836144
4851,7800,2024-06-04T17:31:00.000000,71.36635647233
4852,5170,2024-10-04T08:49:00.000000,258.6310401101616
4853,9274,2024-05-21T23:15:00.000000,65.23152642873217
4854,6480,2024-04-07T19:20:00.000000,57.78650195420795
4855,1367,2024-12-11T05:00:00.000000,444.38812650953776
4856,8965,2024-08-12T01:58:00.000000,292.60800576482376
4857,7111,2024-05-09T16:54:00.000000,281.22628119166734
4858,2369,2024-01-13T04:25:00.000000,29.351354173045916
4859,4238,2024-04-29T16:03:00.000000,297.6389388902311
4860,3418,2024-04-19T09:06:00.000000,359.71773873229796
4861,5143,2024-10-14T00:36:00.000000,39.05950020937566
4862,1143,2024-11-27T03:06:00.000000,468.14484620915005
4863,7765,2024-06-19T22:10:00.000000,342.0280952234473
4864,5630,2024-05-17T00:10:00.000000,97.2487760736628
4865,2421,2024-03-08T00:35:00.000000,53.878076185774695
4866,9178,2024-04-15T16:34:00.000000,195.306658038667
4867,5696,2024-09-09T10:36:00.000000,97.77979549810408
4868,5406,2024-10-22T19:10:00.000000,252.40914985760665
4869,2202,2024-02-06T03:42:00.000000,40.748793571765496
4870,1268,2024-03-29T14:12:00.000000,176.59652887310577
4871,6013,2024-05-23T17:06:00.000000,40.868262967414964
4872,8388,2024-02-10T04:37:00.000000,438.41147016755394
4873,1678,2024-09-17T00:36:00.000000,329.67529892482355
4874,7298,2024-09-16T01:46:00.000000,148.56663260417156
4875,8647,2024-04-07T03:12:00.000000,439.63844583999065
4876,6266,2024-08-16T09:31:00.000000,339.96826956379095
4877,9027,2024-04-10T04:22:00.000000,371.6627314133341
4878,5183,2024-10-22T18:59:00.000000,359.4951056779303
4879,7857,2024-06-20T10:30:00.000000,118.55212982836585
4880,6653,2024-09-07T06:31:00.000000,97.17390558451308
4881,6392,2024-09-23T05:20:00.000000,483.872163612149
4882,7216,2024-03-08T18:04:00.000000,183.42893027845727
4883,7156,2024-12-07T13:31:00.000000,405.5390000580233
4884,3147,2024-07-17T04:41:00.000000,300.82812281538924
4885,2500,2024-02-15T08:58:00.000000,58.91916130649167
4886,7927,2024-12-11T23:55:00.000000,12.422679352353418
4887,2555,2024-01-12T21:36:00.000000,476.9358766761126
4888,3325,2024-08-29T18:36:00.000000,86.66611978491716
4889,1440,2024-07-30T01:20:00.000000,370.9982588847667
4890,7960,2024-02-29T01:59:00.000000,246.24216673988215
4891,431,2024-07-12T18:54:00.000000,53.99478104456183
4892,5285,2024-09-20T05:33:00.000000,492.4777796404253
4893,5407,2024-01-13T23:27:00.000000,348.4494714067201
4894,1404,2024-10-12T03:07:00.000000,414.03596352957624
4895,9403,2024-11-21T19:01:00.000000,486.30341150075867
4896,1423,2024-06-22T07:26:00.000000,96.14807713096559
4897,3270,2024-07-27T22:27:00.000000,171.79818402512996
4898,9265,2024-02-11T14:01:00.000000,317.7013547315046
4899,3963,2024-08-01T03:37:00.000000,273.84340134130446
4900,8431,2024-09-23T14:15:00.000000,69.65995651080127
4901,6100,2024-07-12T00:45:00.000000,176.82059446787517
4902,5447,2024-09-17T18:49:00.000000,18.503432482634977
4903,8721,2024-01-11T13:37:00.000000,415.09303775948007
4904,254,2024-06-21T14:59:00.000000,468.7182172145306
4905,4624,2024-01-21T07:40:00.000000,17.58231539169042
4906,120,2024-03-11T23:21:00.000000,158.13256774676012
4907,7913,2024-01-26T00:43:00.000000,265.916727606196
4908,2397,2024-05-16T05:31:00.000000,298.57196346824304
4909,7513,2024-01-04T00:24:00.000000,103.31882132080733
4910,6280,2024-06-26T12:38:00.000000,23.169372943892125
4911,2070,2024-02-12T13:29:00.000000,183.79346960011452
4912,7054,2024-08-09T14:13:00.000000,175.88473611738695
4913,981,2024-05-17T14:51:00.000000,84.54671434130667
4914,9480,2024-07-18T15:53:00.000000,33.523068751027125
4915,5488,2024-08-22T20:32:00.000000,262.852558446565
4916,1952,2024-05-03T14:13:00.000000,248.59018438622147
4917,1069,2024-05-02T08:21:00.000000,167.97611380379922
4918,2119,2024-04-27T22:30:00.000000,369.94367176055596
4919,3609,2024-09-23T19:23:00.000000,300.695199728608
4920,3058,2024-05-03T23:44:00.000000,30.006927498668297
4921,8731,2024-01-27T15:37:00.000000,471.75437004653395
4922,3248,2024-02-04T00:55:00.000000,177.26609965381664
4923,6741,2024-01-18T09:15:00.000000,78.19128115728535
4924,9470,2024-04-28T02:27:00.000000,209.57430845232255
4925,3375,2024-04-21T05:24:00.000000,318.231226831215
4926,884,2024-10-03T02:07:00.000000,404.32014969314554
4927,7379,2024-05-14T06:51:00.000000,299.5582963597959
4928,4025,2024-04-04T19:38:00.000000,280.85704446478684
4929,9322,2024-02-20T21:32:00.000000,248.62205230965606
4930,7957,2024-08-22T06:41:00.000000,224.08571711626942
4931,184,2024-09-12T11:50:00.000000,180.7964828010603
4932,9592,2024-04-09T19:24:00.000000,461.7305373753699
4933,4767,2024-05-04T13:59:00.000000,29.039620764760677
4934,9748,2024-09-02T07:51:00.000000,346.1391172860925
4935,1876,2024-02-26T00:53:00.000000,471.5705520584728
4936,3184,2024-01-01T10:39:00.000000,63.68968902565524
4937,3630,2024-10-02T06:12:00.000000,474.2155624792869
4938,9400,2024-09-11T14:27:00.000000,396.8097981544129
4939,7806,2024-04-03T09:20:00.000000,448.68796029919224
4940,1189,2024-08-25T01:25:00.000000,198.253329529515
4941,4698,2024-02-20T17:22:00.000000,259.64650694091176
4942,2349,2024-07-05T02:16:00.000000,18.00236305214578
4943,8227,2024-05-15T04:30:00.000000,373.92031236157237
4944,649,2024-08-05T11:52:00.000000,215.3945699880386
4945,1430,2024-07-24T02:14:00.000000,354.6650504130047
4946,9811,2024-11-13T08:05:00.000000,480.0696092519733
4947,2487,2024-02-13T17:42:00.000000,470.76881660552175
4948,5024,2024-07-25T14:01:00.000000,383.39837711778796
4949,3865,2024-06-28T12:49:00.000000,380.5281822395279
4950,9732,2024-09-01T08:41:00.000000,474.2476822123883
4951,5419,2024-01-01T10:36:00.000000,217.00683342405986
4952,1836,2024-12-05T04:03:00.000000,214.47568752314092
4953,8539,2024-01-26T12:38:00.000000,87.90333676536436
4954,3475,2024-02-11T11:53:00.000000,35.57261581735919
4955,5177,2024-04-22T15:33:00.000000,232.26685531074787
4956,735,2024-07-07T22:58:00.000000,475.07974317633955
4957,8295,2024-02-09T20:20:00.000000,238.14305493842056
4958,5545,2024-01-15T17:36:00.000000,465.28219880187095
4959,1729,2024-05-24T07:51:00.000000,222.94681194118726
4960,1442,2024-08-25T15:10:00.000000,110.83370110659727
4961,3808,2024-02-06T02:03:00.000000,333.9359022342147
4962,456,2024-02-13T16:57:00.000000,312.13312487053037
4963,3432,2024-05-11T20:03:00.000000,232.70428572601952
4964,4617,2024-08-08T04:53:00.000000,88.6953659289617
4965,3050,2024-04-12T17:52:00.000000,495.3726304573929
4966,5826,2024-06-28T04:59:00.000000,222.5290658356449
4967,8123,2024-06-28T04:02:00.000000,283.5812036447653
4968,4401,2024-05-15T06:52:00.000000,235.35959451674105
4969,1436,2024-07-10T04:07:00.000000,98.74433074066059
4970,9252,2024-07-27T11:44:00.000000,161.50764387324705
4971,7985,2024-08-11T03:20:00.000000,261.59982559450657
4972,4289,2024-01-21T20:29:00.000000,488.66906593326
4973,5306,2024-02-26T13:06:00.000000,287.0773820517037
4974,7882,2024-08-09T13:57:00.000000,103.59564248106953
4975,5521,2024-12-03T06:54:00.000000,350.71178384520044
4976,6178,2024-03-05T00:28:00.000000,443.6373427071705
4977,3500,2024-04-14T14:54:00.000000,207.63487803357447
4978,5558,2024-01-24T05:35:00.000000,351.83669200898584
4979,4819,2024-06-18T22:28:00.000000,475.087944756888
4980,3878,2024-09-28T14:09:00.000000,143.04278788137992
4981,33,2024-09-25T00:12:00.000000,370.5096217617576
4982,8333,2024-10-14T02:21:00.000000,453.38695982919546
4983,9263,2024-08-20T20:06:00.000000,236.83395027433704
4984,941,2024-03-06T02:53:00.000000,182.82492629143562
4985,3396,2024-01-25T07:04:00.000000,330.4396546929385
4986,7690,2024-08-22T13:37:00.000000,27.110183628595642
4987,1656,2024-05-05T20:55:00.000000,439.61097702429157
4988,4608,2024-09-18T21:17:00.000000,27.798312789836334
4989,1989,2024-02-06T07:56:00.000000,377.85932404122985
4990,8374,2024-03-29T15:09:00.000000,115.99646765895453
4991,220,2024-06-21T20:39:00.000000,128.23961062474945
4992,5846,2024-11-01T14:09:00.000000,437.9591987570265
4993,4655,2024-05-17T01:58:00.000000,299.5574964819608
4994,7456,2024-02-26T13:01:00.000000,27.761005294098254
4995,2711,2024-01-15T21:50:00.000000,364.0697498700781
4996,7772,2024-03-11T09:56:00.000000,152.71261832567046
4997,1291,2024-02-06T07:05:00.000000,272.54199722282885
4998,4945,2024-02-12T03:41:00.000000,413.4347272632661
4999,6588,2024-12-05T15:46:00.000000,195.63853075302126
5000,9693,2024-01-23T15:59:00.000000,50.033960619391365
5001,126,2024-11-21T09:50:00.000000,148.93391086338477
5002,1388,2024-03-17T12:11:00.000000,228.7525724052398
5003,9106,2024-07-13T09:16:00.000000,13.96676683497128
5004,2604,2024-02-28T10:10:00.000000,491.41433159538553
5005,9614,2024-07-31T21:44:00.000000,414.7019883516537
5006,1721,2024-05-01T03:35:00.000000,42.97915654352475
5007,5134,2024-08-04T14:11:00.000000,470.28771224309804
5008,5185,2024-09-23T12:06:00.000000,186.02874273219737
5009,3894,2024-05-13T17:08:00.000000,450.8601239087039
5010,4613,2024-09-06T02:53:00.000000,436.08142119686767
5011,2051,2024-07-07T11:39:00.000000,293.50529498533643
5012,2005,2024-06-30T15:07:00.000000,111.22906149843534
5013,6381,2024-03-06T05:49:00.000000,43.944444262511524
5014,8517,2024-05-04T16:28:00.000000,354.2124250774601
5015,8546,2024-06-02T13:21:00.000000,143.91621277185166
5016,4853,2024-09-04T05:57:00.000000,35.536538597105164
5017,5072,2024-04-09T06:35:00.000000,181.491182862813
5018,5320,2024-07-22T20:46:00.000000,322.21040011262727
5019,6711,2024-11-22T15:22:00.000000,274.5867246590469
5020,8893,2024-10-28T11:00:00.000000,253.71422870860707
5021,4534,2024-03-26T17:51:00.000000,334.5731837890299
5022,3932,2024-11-11T02:08:00.000000,124.3448370346839
5023,5801,2024-10-08T05:30:00.000000,255.86457660719955
5024,5807,2024-10-05T16:52:00.000000,461.92252967490185
5025,535,2024-04-28T19:19:00.000000,469.2378176457364
5026,8825,2024-01-03T09:12:00.000000,189.74775320920557
5027,7301,2024-04-09T09:53:00.000000,70.18207379491533
5028,935,2024-08-13T02:47:00.000000,66.68329941688742
5029,9404,2024-03-20T22:08:00.000000,476.1295817860738
5030,375,2024-06-30T11:56:00.000000,480.80921727387073
5031,8831,2024-07-10T10:12:00.000000,333.7633117248039
5032,9949,2024-11-20T22:33:00.000000,241.16785616460857
5033,701,2024-01-11T19:55:00.000000,203.0525374158402
5034,7842,2024-07-05T23:04:00.000000,273.06839870172615
5035,4233,2024-03-30T20:15:00.000000,67.58469453407159
5036,4135,2024-01-13T19:22:00.000000,393.6006363264392
5037,852,2024-09-22T07:04:00.000000,168.6307315126154
5038,4844,2024-01-19T21:06:00.000000,401.53099166878
5039,593,2024-08-10T12:20:00.000000,344.72276282980346
5040,2306,2024-01-06T18:54:00.000000,304.7029407962581
5041,4423,2024-01-15T08:15:00.000000,409.8000527777761
5042,5132,2024-03-17T05:26:00.000000,465.1519927029911
5043,4832,2024-02-23T00:19:00.000000,321.26690281387005
5044,6554,2024-06-14T19:01:00.000000,159.39932152735173
5045,7165,2024-09-16T01:56:00.000000,293.21132804716666
5046,1881,2024-11-13T23:49:00.000000,51.03281569837881
5047,379,2024-01-23T17:47:00.000000,471.66909043768146
5048,9763,2024-07-20T07:03:00.000000,149.80678552336042
5049,8453,2024-06-17T03:16:00.000000,314.95531701968986
5050,7834,2024-04-15T05:03:00.000000,170.2670727615161
5051,3394,2024-07-01T00:06:00.000000,369.37468379486126
5052,8392,2024-02-22T17:41:00.000000,283.1235092616858
5053,9888,2024-07-19T20:45:00.000000,264.59199355893907
5054,7231,2024-01-29T10:46:00.000000,218.94361705473108
5055,3737,2024-03-24T11:37:00.000000,205.03439466711288
5056,7460,2024-11-08T23:57:00.000000,182.07869001567659
5057,9903,2024-07-28T07:39:00.000000,390.07310778851274
5058,9565,2024-10-23T16:44:00.000000,364.4201755796571
5059,7054,2024-04-03T13:26:00.000000,425.7798218395837
5060,7661,2024-01-13T21:38:00.000000,484.70501850943873
5061,5877,2024-10-02T01:23:00.000000,303.7644776786242
5062,5121,2024-05-26T12:15:00.000000,413.5335774656753
5063,6856,2024-08-25T10:08:00.000000,340.65221992187475
5064,1786,2024-09-11T11:17:00.000000,97.13519890541832
5065,7136,2024-01-20T16:02:00.000000,186.7778845080274
5066,9943,2024-10-26T09:20:00.000000,76.82290546905763
5067,6524,2024-02-29T08:47:00.000000,474.07130042139227
5068,8792,2024-07-05T07:08:00.000000,139.84826556378601
5069,9699,2024-09-07T09:24:00.000000,179.33257679022282
5070,434,2024-07-27T19:30:00.000000,82.35569025348856
5071,4800,2024-09-09T06:17:00.000000,384.41700004147606
5072,8644,2024-05-06T07:32:00.000000,138.28837515184648
5073,4070,2024-06-06T23:39:00.000000,215.97935693905433
5074,3989,2024-11-18T18:32:00.000000,146.0152985983293
5075,9237,2024-01-07T06:06:00.000000,454.8232732297024
5076,4771,2024-11-04T17:14:00.000000,77.49337322697778
5077,264,2024-03-29T15:37:00.000000,12.827843615102704
5078,3418,2024-03-21T04:28:00.000000,400.89928025148305
5079,9361,2024-06-11T20:34:00.000000,69.23950728752283
5080,2517,2024-07-18T18:37:00.000000,132.376721252679
5081,8061,2024-06-23T09:01:00.000000,282.6464626337181
5082,8376,2024-06-11T04:54:00.000000,471.9616732592036
5083,8657,2024-06-19T22:02:00.000000,166.47530026339246
5084,5625,2024-05-18T23:19:00.000000,369.11521663685954
5085,8976,2024-04-14T03:43:00.000000,148.44664712000815
5086,6791,2024-10-03T07:44:00.000000,90.47880021883671
5087,3685,2024-01-08T13:40:00.000000,243.2287053821235
5088,3367,2024-11-20T03:21:00.000000,135.18444504398337
5089,4679,2024-04-01T04:44:00.000000,131.64706307488265
5090,5715,2024-09-16T02:24:00.000000,176.03579521719777
5091,1634,2024-10-02T01:59:00.000000,230.40965550417428
5092,4688,2024-11-11T20:56:00.000000,364.03812072661947
5093,197,2024-11-17T04:45:00.000000,365.3313520626079
5094,9498,2024-10-19T15:52:00.000000,226.02484233817617
5095,3261,2024-05-08T14:45:00.000000,90.71319819204008
5096,5225,2024-07-16T11:20:00.000000,73.96761807630728
5097,1678,2024-02-17T13:26:00.000000,55.8998724161177
5098,9005,2024-05-09T13:31:00.000000,168.96764254690734
5099,154,2024-05-25T17:28:00.000000,434.238082190224
5100,4948,2024-07-18T21:21:00.000000,304.3480451282274
5101,5320,2024-05-24T09:01:00.000000,224.8312212016693
5102,2601,2024-03-21T00:01:00.000000,262.0117882506666
5103,4112,2024-09-06T00:57:00.000000,72.15245763999506
5104,1434,2024-01-28T03:59:00.000000,64.09735789361002
5105,5607,2024-01-30T16:01:00.000000,397.2141168176075
5106,389,2024-08-01T11:13:00.000000,355.4659634077487
5107,6021,2024-04-13T01:08:00.000000,394.8444056102426
5108,7612,2024-01-13T01:24:00.000000,71.26663081412696
5109,6185,2024-05-15T20:47:00.000000,23.10970659461541
5110,6314,2024-03-24T15:29:00.000000,414.21819110436445
5111,1838,2024-03-28T14:38:00.000000,359.0273782153478
5112,1588,2024-02-07T10:18:00.000000,195.78905344345725
5113,7927,2024-06-06T19:40:00.000000,163.69052227899317
5114,2514,2024-06-06T03:33:00.000000,359.72738267291584
5115,8445,2024-11-27T08:04:00.000000,66.18442050095402
5116,3798,2024-02-27T20:45:00.000000,406.8808976307148
5117,776,2024-08-16T03:16:00.000000,282.13888733873057
5118,4607,2024-09-27T18:10:00.000000,140.75253213307937
5119,8785,2024-08-25T08:28:00.000000,359.9835710853085
5120,8721,2024-07-14T21:04:00.000000,114.94503788702164
5121,7008,2024-04-02T08:14:00.000000,388.26221646585657
5122,741,2024-06-23T06:13:00.000000,97.07342495083648
5123,3008,2024-11-29T06:54:00.000000,286.5505743191344
5124,987,2024-09-30T13:25:00.000000,69.30138765771002
5125,1383,2024-09-18T07:27:00.000000,255.9225366435248
5126,2174,2024-08-24T09:58:00.000000,234.0932691531028
5127,4406,2024-12-05T21:45:00.000000,252.75219447146438
5128,6893,2024-09-03T11:31:00.000000,146.0719000786687
5129,3353,2024-07-08T23:36:00.000000,323.60157118921165
5130,4883,2024-07-23T23:22:00.000000,211.64486092398602
5131,4048,2024-08-16T15:39:00.000000,183.10031114671384
5132,3982,2024-05-18T00:05:00.000000,226.37980067966635
5133,5017,2024-07-03T05:04:00.000000,62.039596784189555
5134,1352,2024-02-03T14:06:00.000000,40.182630846643576
5135,4246,2024-06-18T09:04:00.000000,423.55000444055395
5136,2654,2024-01-07T22:27:00.000000,358.4447332302248
5137,8110,2024-11-04T19:26:00.000000,403.64029612794195
5138,1456,2024-05-18T00:17:00.000000,12.894320681904507
5139,5612,2024-01-08T13:46:00.000000,121.9140751847956
5140,5305,2024-01-17T14:29:00.000000,117.1001147567175
5141,8502,2024-07-31T01:49:00.000000,58.996636163896426
5142,1677,2024-12-09T11:17:00.000000,485.00093813046584
5143,7922,2024-10-03T19:34:00.000000,221.78331775433494
5144,1502,2024-05-21T14:17:00.000000,475.641445450263
5145,8020,2024-07-24T07:27:00.000000,209.31965603609527
5146,7532,2024-07-11T21:16:00.000000,60.831499480665094
5147,8647,2024-05-03T15:15:00.000000,64.79731248558437
5148,8984,2024-07-07T05:24:00.000000,408.1499818915785
5149,5889,2024-10-10T22:00:00.000000,206.28556560674525
5150,2466,2024-06-12T02:28:00.000000,233.19630559646885
5151,1863,2024-07-23T12:49:00.000000,188.9057275589098
5152,4918,2024-03-16T05:49:00.000000,128.98892628983077
5153,1087,2024-01-08T20:34:00.000000,398.1616525950537
5154,6662,2024-04-08T23:57:00.000000,10.509436922247392
5155,4516,2024-09-28T09:11:00.000000,114.48323045771868
5156,1177,2024-04-08T01:00:00.000000,190.21909841287456
5157,6563,2024-08-05T23:55:00.000000,353.0981729651931
5158,453,2024-01-10T15:55:00.000000,461.73699347476986
5159,9019,2024-05-26T21:08:00.000000,353.9617988129554
5160,1790,2024-03-22T08:23:00.000000,480.1477185704502
5161,4563,2024-06-09T08:17:00.000000,164.02818519402632
5162,4677,2024-10-10T00:29:00.000000,316.30615015035477
5163,2843,2024-08-29T14:41:00.000000,340.06022226757614
5164,6298,2024-08-24T18:20:00.000000,345.6040067547128
5165,9299,2024-11-19T02:50:00.000000,171.3846846479427
5166,145,2024-07-03T14:08:00.000000,412.95834432531296
5167,1122,2024-08-08T11:55:00.000000,299.76943606212643
5168,8746,2024-08-10T18:02:00.000000,105.9756018680647
5169,8369,2024-07-05T02:51:00.000000,111.2274943627043
5170,6668,2024-08-09T01:51:00.000000,325.0574886008392
5171,1076,2024-06-02T01:01:00.000000,55.14826602825958
5172,5009,2024-11-12T09:52:00.000000,481.36537542928147
5173,3247,2024-01-24T05:13:00.000000,53.359138949826104
5174,8615,2024-01-24T17:38:00.000000,205.6572036024449
5175,8045,2024-04-03T00:24:00.000000,33.5805267385139
5176,1610,2024-07-23T01:37:00.000000,448.04375695289934
5177,5396,2024-09-13T02:43:00.000000,411.5851784891389
5178,592,2024-02-08T13:43:00.000000,180.0970241917651
5179,4679,2024-06-11T00:21:00.000000,490.36072649521674
5180,5251,2024-04-29T03:42:00.000000,121.32445918006134
5181,1251,2024-01-12T04:06:00.000000,442.22322925749074
5182,2933,2024-04-16T10:12:00.000000,315.5465669840591
5183,2696,2024-10-11T01:50:00.000000,106.44472810475742
5184,6153,2024-11-14T13:36:00.000000,496.39211709754966
5185,4167,2024-08-19T15:17:00.000000,241.5647580527059
5186,6389,2024-11-14T12:50:00.000000,401.1797645410117
5187,3139,2024-09-11T06:33:00.000000,55.427292011204756
5188,6332,2024-06-06T00:10:00.000000,232.6037061259848
5189,2985,2024-11-22T04:25:00.000000,353.3315275734274
5190,1303,2024-09-26T16:28:00.000000,76.43459916279447
5191,4428,2024-01-02T20:20:00.000000,90.46544147849328
5192,6302,2024-10-13T01:43:00.000000,485.11373365037764
5193,5969,2024-08-27T17:38:00.000000,61.0396861407102
5194,7743,2024-10-20T12:48:00.000000,49.168689803630016
5195,5383,2024-02-02T09:16:00.000000,422.34605351192886
5196,1717,2024-08-31T13:32:00.000000,298.73623962923824
5197,1103,2024-04-19T08:48:00.000000,250.750627598869
5198,8958,2024-08-10T21:38:00.000000,155.50750292165307
5199,336,2024-01-13T18:45:00.000000,288.36372974643984
5200,5626,2024-11-22T18:58:00.000000,269.1392529714132
5201,4114,2024-01-27T12:57:00.000000,431.5503994851754
5202,2474,2024-06-03T07:17:00.000000,234.38942770577015
5203,3651,2024-09-23T11:26:00.000000,52.86836676777351
5204,9538,2024-10-23T09:29:00.000000,220.07032390035388
5205,442,2024-05-27T05:32:00.000000,238.95409790464728
5206,9249,2024-11-12T02:50:00.000000,275.7777515090716
5207,5638,2024-12-10T17:54:00.000000,211.02331028169337
5208,2975,2024-02-03T10:58:00.000000,264.71430315412573
5209,2696,2024-10-08T12:06:00.000000,460.38639416176875
5210,1184,2024-07-10T13:07:00.000000,459.47535799407115
5211,2633,2024-01-16T16:19:00.000000,244.98362531588114
5212,6901,2024-03-02T06:35:00.000000,396.2266855052979
5213,781,2024-09-30T14:34:00.000000,468.6202410322888
5214,3206,2024-08-08T19:51:00.000000,376.4287661246322
5215,6839,2024-09-02T05:05:00.000000,24.960460357678162
5216,8582,2024-06-30T14:16:00.000000,180.56686566179357
5217,1933,2024-02-20T08:08:00.000000,462.95068336477703
5218,4971,2024-05-06T07:02:00.000000,296.4602036972376
5219,4260,2024-11-10T21:09:00.000000,146.08202390750972
5220,4759,2024-05-03T02:13:00.000000,374.0968439091034
5221,8372,2024-04-09T04:05:00.000000,201.80555981682969
5222,2202,2024-04-01T17:09:00.000000,454.58584450272633
5223,3705,2024-02-17T03:49:00.000000,204.81555656019
5224,1626,2024-02-10T16:11:00.000000,168.1349075969175
5225,6410,2024-11-28T21:28:00.000000,139.89800334019793
5226,5702,2024-03-09T21:57:00.000000,323.11167227926205
5227,6336,2024-08-16T07:27:00.000000,277.1152102399334
5228,5674,2024-02-29T21:28:00.000000,286.86295910618105
5229,4933,2024-02-29T19:44:00.000000,65.7444775141222
5230,1995,2024-03-20T19:58:00.000000,55.53668894845874
5231,8987,2024-11-12T12:13:00.000000,426.1013309958996
5232,1040,2024-05-20T20:08:00.000000,392.81484932797963
5233,8556,2024-07-09T03:08:00.000000,226.6909724274466
5234,9593,2024-01-12T20:43:00.000000,290.4424148583761
5235,7760,2024-06-12T21:16:00.000000,150.069792536086
5236,9151,2024-07-24T19:55:00.000000,69.33651647940555
5237,5176,2024-07-09T13:34:00.000000,241.92040692091678
5238,5595,2024-09-17T13:59:00.000000,368.9873149839156
5239,2550,2024-10-02T15:14:00.000000,251.50670620358935
5240,8272,2024-11-27T02:12:00.000000,398.2577125743247
5241,9784,2024-09-06T05:12:00.000000,115.1992337376307
5242,6401,2024-02-23T05:52:00.000000,161.47357420954316
5243,2011,2024-09-20T18:56:00.000000,82.56545038865501
5244,8152,2024-05-16T18:44:00.000000,338.6937459613735
5245,4179,2024-04-26T15:04:00.000000,305.55506089085344
5246,1532,2024-05-26T09:03:00.000000,74.43259577073663
5247,3745,2024-05-21T13:11:00.000000,122.29909999911526
5248,1941,2024-03-14T11:27:00.000000,408.01617478788035
5249,711,2024-10-04T06:32:00.000000,437.7951174296546
5250,6383,2024-06-08T18:11:00.000000,117.6605151133833
5251,8598,2024-09-25T12:55:00.000000,200.51557480289202
5252,6323,2024-02-11T22:58:00.000000,403.0056863051777
5253,1113,2024-06-12T15:53:00.000000,156.5834288025556
5254,3059,2024-04-27T03:02:00.000000,152.9152726457015
5255,9052,2024-07-27T13:19:00.000000,430.38146908715464
5256,4140,2024-06-16T09:25:00.000000,65.76923468927413
5257,8885,2024-05-07T17:16:00.000000,406.59909026320105
5258,4656,2024-06-25T16:11:00.000000,389.1416211713132
5259,2684,2024-07-20T22:51:00.000000,80.37799090139842
5260,9476,2024-03-04T04:14:00.000000,17.983279310679727
5261,7547,2024-09-16T21:44:00.000000,305.53318191800673
5262,3848,2024-04-25T16:46:00.000000,481.90760999902153
5263,4304,2024-05-17T13:32:00.000000,136.94511290563332
5264,4746,2024-03-28T00:59:00.000000,292.5468335440017
5265,3911,2024-06-03T13:28:00.000000,20.277731860559108
5266,6688,2024-05-22T09:07:00.000000,289.1475207834077
5267,3942,2024-05-21T22:35:00.000000,26.89728578016859
5268,1560,2024-08-01T14:40:00.000000,10.242577227302975
5269,154,2024-03-04T14:49:00.000000,385.90908764485187
5270,3189,2024-07-17T08:18:00.000000,468.4321637311362
5271,3566,2024-08-26T11:16:00.000000,414.62526463045145
5272,8322,2024-10-17T02:21:00.000000,80.7518682445434
5273,4420,2024-03-20T05:09:00.000000,146.34765931304656
5274,6586,2024-08-31T15:24:00.000000,493.89838233289913
5275,785,2024-08-21T02:13:00.000000,475.60901078243484
5276,2101,2024-04-21T22:37:00.000000,125.78861862928783
5277,9462,2024-04-02T03:13:00.000000,87.37755783224914
5278,9305,2024-04-23T12:45:00.000000,455.37129001866356
5279,7494,2024-02-28T23:06:00.000000,98.36124509241718
5280,5421,2024-12-02T20:17:00.000000,303.4906787753208
5281,5205,2024-06-25T02:56:00.000000,104.2365273260179
5282,9613,2024-10-05T12:32:00.000000,398.43518690859213
5283,6988,2024-01-02T07:41:00.000000,406.52899462476205
5284,9266,2024-06-16T03:25:00.000000,62.72441834426522
5285,9044,2024-10-12T11:22:00.000000,355.9730647400249
5286,7619,2024-06-23T07:45:00.000000,458.98018733613185
5287,7499,2024-05-16T19:03:00.000000,373.8741107716993
5288,9283,2024-06-27T09:51:00.000000,438.7015202601055
5289,2067,2024-05-22T23:56:00.000000,260.5022357866965
5290,4152,2024-01-13T14:15:00.000000,133.24074788402902
5291,7216,2024-02-18T21:50:00.000000,361.6707288730745
5292,1114,2024-12-02T17:37:00.000000,415.853244303446
5293,7600,2024-02-02T19:52:00.000000,422.9710710480345
5294,8048,2024-06-03T00:21:00.000000,229.7415248207579
5295,5794,2024-02-24T06:36:00.000000,242.099930603548
5296,6815,2024-04-11T20:52:00.000000,270.47036817341115
5297,6282,2024-05-26T14:24:00.000000,222.95075283009197
5298,2994,2024-08-15T05:15:00.000000,334.32009080319386
5299,415,2024-01-13T14:56:00.000000,57.82677923031494
5300,3828,2024-10-29T21:59:00.000000,72.3066151082545
5301,9881,2024-04-24T00:21:00.000000,408.62635846769433
5302,9159,2024-10-26T07:35:00.000000,91.76357978834547
5303,698,2024-01-08T09:25:00.000000,323.4483001344399
5304,7741,2024-03-20T08:05:00.000000,96.56136579126245
5305,4707,2024-03-30T14:13:00.000000,272.4720399286762
5306,2251,2024-04-10T21:58:00.000000,116.4418238311268
5307,8847,2024-07-31T02:09:00.000000,203.2335525624555
5308,1208,2024-03-07T14:20:00.000000,260.8874398397478
5309,1098,2024-03-11T19:14:00.000000,389.2255983098798
5310,6220,2024-03-19T07:12:00.000000,217.005961272819
