event_id,trip_id,station_id,kwh_charged,cost_eur,is_successful
11517,11517,125,42.258574993200995,6.925197574148578,true
11518,11518,405,55.418065299079544,16.93888332574116,true
11519,11519,357,25.347744840154473,6.454932729085439,true
11520,11520,232,33.03596577307796,15.869321305867631,true
11521,11521,166,5.2683687980178835,29.80632545365972,true
11522,11522,101,26.649244989016914,31.47973812878745,true
11523,11523,460,55.81206604740364,2.1645064029817016,true
11524,11524,344,13.518961366475112,9.952166344416035,true
11525,11525,241,52.884318909102745,28.82382112456405,true
11526,11526,384,10.029033188692743,3.3768506295003524,true
11527,11527,360,46.46155207189923,6.50896759038063,true
11528,11528,86,57.162044856684275,4.070443205803592,true
11529,11529,37,43.623202370204446,39.31922387908459,true
11530,11530,161,50.459397735254875,14.07799739308671,true
11531,11531,254,58.77958745593345,5.343294781300469,true
11532,11532,235,23.721916753069415,25.09045145798496,true
11533,11533,312,24.069007537900333,10.135737304946009,true
11534,11534,419,32.346525325982384,41.85823620278333,true
11535,11535,309,41.99046253771323,21.747658803265754,true
11536,11536,174,24.954111910724453,24.525168700277025,true
11537,11537,196,47.21053983336607,23.27751748370482,true
11538,11538,224,43.59274832123277,24.87264425585022,true
11539,11539,79,16.06300357734246,30.36786885675555,true
11540,11540,486,16.72480762509675,14.784959259659843,true
11541,11541,281,16.0368183483343,35.77758117507144,true
11542,11542,13,36.588287140047896,10.144242432727644,true
11543,11543,81,24.997305711108027,18.806436229054892,true
11544,11544,302,7.234485281934002,37.43705272275139,true
11545,11545,212,50.81259130500038,15.860026690077971,true
11546,11546,347,36.36364811568184,35.24342637796953,true
11547,11547,324,55.10985852878696,41.112738915744615,false
11548,11548,467,45.865738352314395,44.424341426652695,true
11549,11549,414,13.672343625806757,10.565802686699426,true
11550,11550,464,40.089914494311515,21.751953009486808,true
11551,11551,135,18.398409365259383,13.264166678918814,true
11552,11552,495,46.411979007294185,42.05950192578941,true
11553,11553,345,38.28289461297716,15.030044223474116,true
11554,11554,74,35.99228592227739,2.4114679560279484,true
11555,11555,63,41.45215073522454,40.449784056296394,true
11556,11556,268,59.793681444777135,20.69881433381169,true
11557,11557,406,29.551066822484973,43.87203957315065,true
11558,11558,387,35.595577136832446,29.379943349608425,true
11559,11559,184,23.779443338619885,30.71307365280087,true
11560,11560,126,20.22968961990939,15.144819252108787,true
11561,11561,441,39.783154019970084,29.362006015538764,true
11562,11562,32,18.26368622378786,2.1925311581149467,true
11563,11563,424,26.33825075828664,40.82528302207833,true
11564,11564,461,37.816694802605696,24.75379839929476,true
11565,11565,103,14.52860884812316,33.391385564142226,true
11566,11566,200,5.383296444180749,32.7805948014732,true
11567,11567,173,44.17979232552867,41.40783619990221,true
11568,11568,479,24.85822817374708,13.627244581428105,true
11569,11569,497,54.51498280951619,35.55762321834689,true
11570,11570,401,42.24983322044286,29.00634683681529,true
11571,11571,258,26.836720174592447,26.081866297243014,true
11572,11572,396,32.179407041124676,41.27447220486647,true
11573,11573,447,14.04470197670252,9.44419626929259,true
11574,11574,320,8.38278179969139,27.669429846454502,true
11575,11575,328,8.941708166414351,43.76974890654063,true
11576,11576,435,31.28770179340889,12.98174659694012,true
11577,11577,286,25.46507564900039,42.97291892613355,true
11578,11578,86,13.142153858602114,7.522430574988956,true
11579,11579,401,12.020176289032161,30.33292026406465,true
11580,11580,378,9.519218843081559,21.97706190003889,true
11581,11581,46,12.851284740098167,33.402988885789064,true
11582,11582,420,45.77393338016316,43.89296646136878,true
11583,11583,287,35.79678340867496,42.09581786443588,true
11584,11584,338,51.04024207547498,18.384496721394463,true
11585,11585,87,25.151709592392187,26.352848934584383,true
11586,11586,392,47.50502502243112,24.562289785683763,true
11587,11587,251,9.715646674011603,2.0685405166007933,true
11588,11588,343,27.075241315040397,30.792639986188217,true
11589,11589,118,21.87357637804523,27.216655582329384,true
11590,11590,297,26.17582404461506,22.76542590624138,true
11591,11591,402,26.639768441938852,2.0481199205732117,true
11592,11592,323,28.06286764445648,10.280183868217044,true
11593,11593,435,21.180806906728648,22.757622688389226,true
11594,11594,148,17.012709650089757,16.126160303100143,true
11595,11595,312,9.312815152442552,33.68814378243855,true
11596,11596,105,25.284936792389555,3.17464504613594,true
11597,11597,379,54.365569369294285,34.016113588951974,true
11598,11598,298,55.54471810644184,27.964835628112006,true
11599,11599,302,14.805414849325897,5.3960171353694655,true
11600,11600,263,29.51576892722533,40.30445247163092,true
11601,11601,456,16.291906165731724,3.2931625892918692,true
11602,11602,126,38.151555444539305,27.927126253466973,true
11603,11603,457,43.59436072923599,43.70324000038786,true
11604,11604,459,21.98058200526292,41.3846660593301,true
11605,11605,237,20.780443327775348,24.001553114395673,true
11606,11606,382,19.352995420437765,10.702522822835288,true
11607,11607,456,33.36006320396776,16.46645658561117,true
11608,11608,68,49.985035539273426,14.988593153560657,true
11609,11609,470,24.032084575656285,35.214435773823126,true
11610,11610,183,26.050366423563887,24.801628272466093,true
11611,11611,6,37.710646274248084,41.097501607859186,true
11612,11612,424,42.50431672220593,19.825451077987953,true
11613,11613,232,34.686598311249426,29.900348341645984,true
11614,11614,499,24.280495440274382,36.504442604298546,true
11615,11615,441,56.5020700635086,5.542703465670188,true
11616,11616,455,46.08452664528662,39.80097564019854,true
11617,11617,339,17.834536709967825,41.450213789254214,true
11618,11618,282,19.8514278275482,40.21946528893732,true
11619,11619,327,50.017660164772536,19.870487293157815,true
11620,11620,481,51.20878481554501,11.126184333074034,true
11621,11621,88,10.566414481390986,23.011139450988853,true
11622,11622,228,55.41230504341236,40.41040158701276,true
11623,11623,311,48.292607790621545,17.590886405828066,false
11624,11624,87,25.69722409143793,3.861174571199068,true
11625,11625,186,39.17008760979818,34.35434486445043,true
11626,11626,321,53.93558899508389,31.52731650261841,true
11627,11627,417,13.695805424704325,10.122778167546569,true
11628,11628,47,11.864206015931796,26.521546481467748,true
11629,11629,74,40.196502806214,37.834192737313366,true
11630,11630,379,28.90919711347214,2.5485855493859346,true
11631,11631,444,53.990888269515374,3.6784373504236236,true
11632,11632,375,42.5413465850594,4.150465503022403,true
11633,11633,123,23.463197985918875,22.141957578810242,true
11634,11634,471,16.21171932506215,20.284171153837683,true
11635,11635,145,53.923784241843144,33.08918719905293,true
11636,11636,96,12.10930790675434,6.091041692082617,true
11637,11637,323,26.02964822560843,44.84128881935361,true
11638,11638,127,36.29468110361151,8.893707416539767,true
11639,11639,463,31.674377126042327,19.30176835496394,true
11640,11640,266,57.285428410906725,14.976437732212611,true
11641,11641,238,9.087500003152115,42.44017111173087,true
11642,11642,23,55.79531401129085,20.631009411177587,true
11643,11643,11,58.104017050183444,38.534596744589734,true
11644,11644,247,26.989906774932088,14.509582829901474,true
11645,11645,353,54.93765721324609,6.657233404465121,true
11646,11646,338,23.57169658125895,37.69955046115181,true
11647,11647,229,43.09884886511064,15.296185302797877,true
11648,11648,220,30.996634415177006,17.475714557310177,true
11649,11649,203,17.666603420861225,42.333944869166515,true
11650,11650,74,59.93522038080511,27.89282241802747,true
11651,11651,7,25.070329507177444,5.595985172708128,true
11652,11652,256,23.781004549764443,44.94963897037312,true
11653,11653,403,23.627762031377845,19.84000490631414,true
11654,11654,450,14.163745309234496,42.924260647097825,true
11655,11655,404,29.191302315984284,4.209273690398514,true
11656,11656,149,14.271815936863726,15.552837057092704,true
11657,11657,222,25.519216005022514,17.781872124394184,true
11658,11658,415,59.929957133181745,7.461569962133464,true
11659,11659,90,23.525860564828573,16.020793173480648,true
11660,11660,445,56.03520882108806,32.81205508078169,true
11661,11661,166,26.56984754063232,15.225884277378947,true
11662,11662,13,11.100752932894084,22.859440012567774,true
11663,11663,322,57.74546828471874,23.244264151522472,false
11664,11664,430,5.213229876724884,36.60597066425597,true
11665,11665,266,22.636459315446828,18.15817144984205,true
11666,11666,93,19.9436398144008,20.961281139093174,true
11667,11667,375,33.00775585655472,11.837959072033664,true
11668,11668,230,58.653425581315865,24.873189530881156,true
11669,11669,26,28.80966541362238,22.331181792790662,true
11670,11670,350,33.063033474249096,29.5532308226565,true
11671,11671,116,36.87167626764871,3.621038533651276,true
11672,11672,246,52.80122749607694,11.499859690599278,true
11673,11673,36,12.214743778191526,25.439336605654855,true
11674,11674,446,22.344695455239503,32.50896171600343,false
11675,11675,389,34.255508432312325,5.965708047718247,true
11676,11676,29,40.37251516749301,43.95602738413649,true
11677,11677,110,17.95403081086812,9.050940951999179,true
11678,11678,359,36.1718704220159,32.95007961684938,true
11679,11679,41,34.94051470256428,36.356292563374055,true
11680,11680,314,31.859525253599763,33.20469554030161,true
11681,11681,289,39.65986475410271,10.72067449397712,true
11682,11682,253,22.775176107174605,17.208753489078024,true
11683,11683,85,28.618245694259752,18.974134781956312,true
11684,11684,291,15.27141600127268,25.680723571595895,true
11685,11685,78,26.751010299800697,41.52410052968747,true
11686,11686,469,30.175193233064473,8.51285738149856,true
11687,11687,233,52.98795287049418,38.807344492688905,true
11688,11688,460,55.051027438616984,3.812189401808719,true
11689,11689,495,22.820873334748242,4.461267989265707,true
11690,11690,209,55.68607948459574,24.65100449333157,true
11691,11691,39,41.77606853950472,14.138173790586823,true
11692,11692,38,22.468869120906767,37.452557484332914,true
11693,11693,323,10.87466758183197,5.251264278321251,true
11694,11694,81,25.203332796289967,37.7482648042475,true
11695,11695,6,14.324331235426731,37.091347785766416,false
11696,11696,254,53.94252438848368,41.5755659186332,true
11697,11697,459,47.07971101979937,24.421256159429557,true
11698,11698,197,47.65442681085674,40.55872375828944,true
11699,11699,483,29.54788478082392,10.618647218225098,true
11700,11700,21,36.99053065052104,37.20863741527518,true
11701,11701,180,7.854419717246795,2.300927351283582,true
11702,11702,453,40.175155833206354,44.53664234854441,true
11703,11703,156,40.93884832863704,14.66168680116843,true
11704,11704,212,17.118224873645516,30.521941421146416,true
11705,11705,108,9.0817001649946,44.6889993288135,true
11706,11706,437,30.386232511701728,25.401861389710096,true
11707,11707,290,32.92156255433455,2.1605729040305626,true
11708,11708,385,18.21356801310997,8.101751603552616,true
11709,11709,92,57.537893114207726,20.762295329067808,true
11710,11710,251,31.02649559663262,23.748481081159944,true
11711,11711,222,57.442181993402286,23.368187488908873,true
11712,11712,273,28.554101100958384,5.1576096739315425,true
11713,11713,202,59.502930128090604,31.394131444054665,true
11714,11714,36,41.39653978806689,9.85406432706587,true
11715,11715,20,13.517315879644826,26.78867633912245,true
11716,11716,388,20.429877665649943,31.044480394493064,true
11717,11717,330,54.692843569206666,39.378239703415005,true
11718,11718,103,37.45179958446105,28.42169244139774,true
11719,11719,441,33.31807971506097,12.798900288883749,true
11720,11720,84,53.035322908298134,14.180359302650201,true
11721,11721,493,9.725762674633774,26.864601290582552,true
11722,11722,9,39.97584159720317,2.229027359274098,true
11723,11723,157,54.89937227310802,6.480237347627343,true
11724,11724,256,21.80547979886599,10.11345136361261,true
11725,11725,115,22.475448809223927,10.863013217695174,true
11726,11726,27,12.632333004550638,12.807075567749783,true
11727,11727,330,34.111924925916156,38.16604963349682,true
11728,11728,228,20.756335511213752,39.990847324056475,true
11729,11729,271,7.491852811533969,39.930762751846444,true
11730,11730,301,48.97543287189676,16.06564621031867,true
11731,11731,366,48.776836321679326,4.039504963215367,true
11732,11732,28,44.40238027736934,28.221370358433127,true
11733,11733,246,42.19702361081225,13.401382520675842,true
11734,11734,171,27.133142610739508,25.712430614244113,true
11735,11735,475,44.99105011254605,8.381619503698179,true
11736,11736,29,29.40447495573743,34.71385045510142,true
11737,11737,405,5.328725186990623,29.080627704477717,true
11738,11738,127,41.66522182370526,9.166072962203364,true
11739,11739,324,34.38268797673213,24.84424671105412,true
11740,11740,346,11.78747048503972,42.24131614673166,true
11741,11741,160,55.85821649187389,17.797553361145518,true
11742,11742,310,37.44264248102057,33.061682249194114,true
11743,11743,370,54.47444161999654,36.913837308373,true
11744,11744,446,51.911205341054455,29.3610938674128,true
11745,11745,461,59.186531802364684,17.891809796221786,true
11746,11746,110,19.616971305903462,8.085097787469406,true
11747,11747,414,33.17317700348231,12.465406875938774,false
11748,11748,404,15.234058147946225,20.298443500884435,true
11749,11749,173,26.137657543551125,25.11496275774277,true
11750,11750,128,42.63481077878531,25.073104420374733,true
11751,11751,281,58.19575790454704,7.939832382839575,true
11752,11752,38,34.283840533664296,18.921200032393887,true
11753,11753,157,58.02328576380663,3.473277113225303,true
11754,11754,143,11.825356926994811,39.37052332927423,true
11755,11755,117,29.1499425086269,7.668402926659862,true
11756,11756,264,26.70928794550673,30.401387747035695,true
11757,11757,312,31.40596366939483,12.241366519717237,true
11758,11758,185,7.1237524071494995,11.876206459710716,true
11759,11759,339,34.08908456240663,32.52184242930694,true
11760,11760,153,47.501736068272166,42.17429828634987,true
11761,11761,11,54.53986764108848,35.67440624744239,true
11762,11762,187,26.00722847562801,12.891006149976482,true
11763,11763,491,10.366229747500663,18.00132988007098,true
11764,11764,405,10.892241946170262,28.470293076109144,true
11765,11765,136,44.9910193912031,33.59843103551977,true
11766,11766,249,40.6149916358679,23.058438773590023,true
11767,11767,389,54.806861212152704,38.57653850608999,true
11768,11768,385,9.436255276918017,24.747343981662603,true
11769,11769,66,24.676628892459963,23.408209399042537,true
11770,11770,401,36.71642340697687,39.94260968612237,true
11771,11771,493,17.616664250298264,22.410951873085615,true
11772,11772,237,10.741465384806533,24.00092052268469,true
11773,11773,321,15.13779423557197,16.143192335678176,true
11774,11774,147,21.51497061257243,13.025722941229313,true
11775,11775,35,10.510133218240057,37.6503926116795,true
11776,11776,252,54.05489385538671,29.382400429876906,true
11777,11777,465,36.01342371642779,6.221618982263696,true
11778,11778,443,5.830189027378556,41.91189548993943,true
11779,11779,134,44.7980426865314,34.1055906384234,true
11780,11780,274,51.89137026295227,16.450110313042313,true
11781,11781,360,7.438446326006032,5.635591731550778,true
11782,11782,267,41.96686070580923,36.69048325653437,true
11783,11783,143,30.838219476155484,32.9624798312564,true
11784,11784,392,5.4327295071287764,43.338034938274085,true
11785,11785,110,27.800605835311714,16.00596325534466,true
11786,11786,87,34.374849964050526,21.073052468764743,true
11787,11787,267,57.73474982706343,26.28492331039305,true
11788,11788,498,56.85616445774776,41.06846871842171,true
11789,11789,473,20.939831793877165,24.40993779857461,true
11790,11790,428,8.78207406586526,39.18957365279293,true
11791,11791,328,54.77103170764727,20.972921368253022,true
11792,11792,485,6.291327020749657,30.951761922657735,true
11793,11793,244,11.3910631172769,12.308194540227042,true
11794,11794,423,45.760933439565164,38.643618825137445,true
11795,11795,373,13.363124153113413,26.079519020822055,true
11796,11796,250,29.76242730798347,20.77470109684714,true
11797,11797,393,39.688388904645834,2.09291693791529,true
11798,11798,274,53.30645693402433,26.726175177761878,true
11799,11799,79,11.721277393422323,22.090705208513715,true
11800,11800,253,49.9695163856748,15.202135092808419,true
11801,11801,419,16.13627566982881,27.155964849323855,true
11802,11802,197,14.20922504854483,2.0420780143600386,true
11803,11803,89,43.240411781657,44.10205692334273,true
11804,11804,428,59.58332020280059,36.44886866441289,true
11805,11805,445,37.99004247686418,18.441019011209644,true
11806,11806,496,28.512830706442642,25.709880033847256,true
11807,11807,216,50.310991486609176,9.955801102589922,false
11808,11808,462,57.55270493842023,23.27600078958737,true
11809,11809,238,50.10724222416873,22.75762904500445,true
11810,11810,210,44.22510110368758,5.365184415977713,true
11811,11811,350,34.31309183110692,42.58460770878603,true
11812,11812,424,58.77289014114457,10.434539535719011,true
11813,11813,251,12.49209816243313,8.695022360140326,true
11814,11814,108,51.55343703555396,27.63940200896481,true
11815,11815,25,18.067752604424413,2.417762323078141,true
11816,11816,276,53.515868253832394,16.14902369323881,true
11817,11817,348,55.07380366292122,17.33856159139874,true
11818,11818,8,29.386153210410995,24.661098386074077,true
11819,11819,324,29.65457579758409,27.010782542982174,true
11820,11820,450,33.94571081574338,37.73484955203476,true
11821,11821,179,42.8810500483244,43.19571762012903,true
11822,11822,287,17.081654729411596,2.466198106604505,true
11823,11823,75,5.711913520869826,19.348206398196798,true
11824,11824,21,49.082044491418806,35.951603477969755,true
11825,11825,112,54.785720015832034,37.25510808076337,false
11826,11826,254,11.634100538840242,14.210942544626205,true
11827,11827,177,8.512001458219663,21.116155811733815,true
11828,11828,151,36.34081155623222,19.506137691990435,true
11829,11829,430,39.24740729354872,44.32382474931245,true
11830,11830,106,14.079092835755763,43.559548538888066,true
11831,11831,124,23.737877898874036,2.1628785687989063,true
11832,11832,473,13.076952504434086,42.799802720498796,true
11833,11833,217,59.98565690643012,2.4515684809329605,true
11834,11834,229,56.88554924338178,28.93094109867441,true
11835,11835,477,45.988087509191296,35.449115930045195,true
11836,11836,295,7.558516408178731,32.591388863100725,true
11837,11837,15,43.85779142951863,10.543991439405703,true
11838,11838,123,26.789935582917465,25.529504766540825,true
11839,11839,388,24.291106902447805,20.621839330975746,true
11840,11840,215,6.789100233949305,27.255989718259237,true
11841,11841,359,16.21016528259264,35.658322925827555,true
11842,11842,462,38.116680444262556,30.076391787116393,true
11843,11843,377,55.20268267016759,43.93303891157645,true
11844,11844,141,17.48867989404463,13.903460772800075,true
11845,11845,47,36.1413867620587,44.85857670823989,true
11846,11846,49,50.508053340423864,12.922007359966784,true
11847,11847,201,43.846120329488144,17.71978247739966,true
11848,11848,484,27.976355855816717,38.06105877801605,true
11849,11849,10,7.959853087369158,8.985247035108918,true
11850,11850,92,43.42907705126643,40.67395611886838,true
11851,11851,285,36.323918215244184,34.13106006578831,true
11852,11852,261,25.032586324144045,31.356437555104087,true
11853,11853,31,31.157464575228996,17.30606878599513,true
11854,11854,145,42.21512416385829,25.992682457772595,true
11855,11855,105,15.743964349258077,2.7784707688375443,true
11856,11856,294,51.50430166308626,2.053687756346597,true
11857,11857,311,45.1850536460894,7.133062783125783,true
11858,11858,369,14.981087442178262,26.465577115116744,true
11859,11859,457,22.96203477469875,14.608572517200532,true
11860,11860,386,49.813216464392106,42.80345214166551,true
11861,11861,163,35.906360305774726,17.6585073341629,true
11862,11862,331,25.247101163441247,6.596462300288782,true
11863,11863,107,6.135039168449968,17.242519395204262,true
11864,11864,117,39.000307275990664,7.576421034125854,true
11865,11865,488,11.38188278607474,9.02531266016628,true
11866,11866,130,31.917967231649172,7.897019533360222,true
11867,11867,238,13.736259262124209,30.62957602848045,true
11868,11868,367,6.629794262411291,44.917937691682894,true
11869,11869,148,11.916503715017654,15.037024316809099,true
11870,11870,466,28.55106417776105,28.350521559185466,true
11871,11871,338,23.98070312415314,14.390414914240372,false
11872,11872,153,57.78863270600933,44.53432429325954,true
11873,11873,172,44.74923652507912,34.04808466870447,true
11874,11874,107,38.590263098101154,17.655366941192405,true
11875,11875,44,35.337096285560364,14.791839362172135,true
11876,11876,130,52.17259218102142,27.040450403162822,false
11877,11877,330,51.75142113013846,37.94035848601103,true
11878,11878,359,19.058145810018104,34.57597601819338,true
11879,11879,91,36.565597605623836,13.850938741985004,true
11880,11880,317,12.356859891613691,30.140481690291203,true
11881,11881,244,56.681844364291635,23.818465747788316,false
11882,11882,450,53.982299545189036,8.121135269424027,true
11883,11883,46,58.46560126084454,32.710811742700265,true
11884,11884,295,50.727074032583694,20.27851339646284,true
11885,11885,296,45.57466969968283,39.112937240157564,true
11886,11886,41,40.170972433573894,18.39693233826232,true
11887,11887,128,50.33318106948506,14.266797025819162,true
11888,11888,11,35.469752534758726,20.962494141174417,true
11889,11889,293,37.78233818315528,3.836986321262898,true
11890,11890,258,39.79200783550555,32.7603615117611,true
11891,11891,488,7.02172258309133,37.8247373863021,true
11892,11892,187,29.4172090405308,28.178542593617696,true
11893,11893,472,14.794437269392702,8.00008670045025,true
11894,11894,243,43.87151144311852,34.348013115841326,true
11895,11895,363,52.796554382177746,4.303163768134885,true
11896,11896,492,16.033134517778272,29.82660244771127,true
11897,11897,171,7.2074282426069285,6.286912921938908,true
11898,11898,129,46.1407577826849,38.142165907201885,true
11899,11899,375,25.283046545946792,15.61684582089599,false
11900,11900,395,49.522752126171,37.56986645403231,false
11901,11901,227,57.53580716119384,10.69886189623132,true
11902,11902,393,58.02058823100106,40.43431726118104,true
11903,11903,216,18.86913896319424,29.420754247739463,true
11904,11904,112,14.757771818160492,27.533724208588048,true
11905,11905,106,44.044888374030954,37.8638123925689,true
11906,11906,64,41.99675545541891,25.761475626772675,true
11907,11907,175,29.15297912497496,8.351582357213546,false
11908,11908,417,51.598344955116055,16.356261089338524,true
11909,11909,470,11.577946708632638,13.54334502631579,true
11910,11910,448,27.98333040619912,13.44760089771247,true
11911,11911,382,51.366715613316394,20.819084022593096,true
11912,11912,40,15.82770030887733,39.452806430716876,true
11913,11913,98,38.965430793233494,21.969674231222733,true
11914,11914,81,31.209996883302583,14.394534453546303,true
11915,11915,480,31.555092283670483,38.11337776314719,true
11916,11916,361,6.250979908322397,6.850264681145273,true
11917,11917,137,44.05534620693042,40.66389040353571,true
11918,11918,294,55.09597441859304,5.257400379203141,true
11919,11919,485,25.01531009616734,7.687684252994061,true
11920,11920,319,31.030797243456387,41.73834871841325,true
11921,11921,419,40.24909858190012,8.755127555166744,true
11922,11922,243,50.480356406124,22.554875970353827,false
11923,11923,87,45.44909043597482,5.169359145030356,true
11924,11924,269,57.65892087626361,19.70346996597417,true
11925,11925,216,25.269555358127064,27.562670965735542,true
11926,11926,238,35.86186318290156,29.358313272695217,true
11927,11927,21,6.412728193438874,36.533488060901156,true
11928,11928,441,43.754679398696545,12.88467198796163,true
11929,11929,395,40.959708672493605,22.597815898026344,true
11930,11930,75,42.57018779327841,40.60158784156518,true
11931,11931,329,46.263117435083835,44.57259844196467,true
11932,11932,377,14.68660788530034,30.6919463282615,true
11933,11933,362,13.316256957045855,15.15187073712194,true
11934,11934,298,30.91362299316012,17.79931299437368,true
11935,11935,247,27.85788670537484,3.463790710949055,true
11936,11936,124,6.282103282693753,22.974118897116064,true
11937,11937,330,16.36147622302779,33.92333750306186,true
11938,11938,120,10.641108389197301,35.31559400946163,true
11939,11939,300,58.17861741156397,28.736511326540487,true
11940,11940,411,17.507500301013085,20.09109541165699,true
11941,11941,172,29.38200356624385,5.154992294358061,true
11942,11942,54,11.062581484903497,42.28628632901322,true
11943,11943,167,18.25092025575718,36.775795555758556,true
11944,11944,195,13.657210704686115,21.534411983103144,true
11945,11945,278,42.923732020733844,25.735144167511535,true
11946,11946,397,36.87195897248539,21.442136137315202,true
11947,11947,243,17.780664959075743,40.9836076816261,true
11948,11948,69,14.61699746909598,30.0090666852644,true
11949,11949,474,32.55573457904172,44.80738024348291,true
11950,11950,146,35.33359600942504,33.13791421021001,true
11951,11951,283,5.219682124318905,16.882847963491365,true
11952,11952,101,16.998599381162737,10.010063292753246,true
11953,11953,463,58.577670364839115,26.10757963066392,true
11954,11954,405,6.150172115530078,9.75888859946388,true
11955,11955,137,29.862041030517574,18.604170423318177,true
11956,11956,209,48.272374006461725,32.807327896546724,true
11957,11957,281,51.531723452297335,19.2271717890022,true
11958,11958,107,11.198978204938024,33.523875291984396,true
11959,11959,399,27.752610147188648,37.688556442045154,true
11960,11960,314,42.51716355782147,25.661054487848887,true
11961,11961,464,8.22703703111598,4.678766107730223,true
11962,11962,500,11.245882697218132,10.998387091799557,true
11963,11963,316,36.23450501532736,23.33728701590242,true
11964,11964,61,49.36919901440137,42.07218537877996,false
11965,11965,400,8.99350928714568,40.16670102762348,true
11966,11966,4,45.43858910918176,29.609501150922533,true
11967,11967,399,46.79681031179223,24.813642226412302,true
11968,11968,453,51.28948706692978,37.15332995750374,true
11969,11969,458,22.765282416228004,23.020432343118532,true
11970,11970,97,12.367761264192122,34.89949299904712,true
11971,11971,160,12.421827120506585,2.4786267271873514,true
11972,11972,472,40.52499088237965,36.61795070807815,true
11973,11973,10,31.241380351759194,32.85975064931168,true
11974,11974,452,59.2856846100762,23.282498889996745,false
11975,11975,420,14.95625801472208,8.629604774404422,true
11976,11976,198,17.603922109886547,30.126081177989477,true
11977,11977,87,23.054829165862177,40.53231597406873,true
11978,11978,327,40.40600225425013,11.3738485952999,true
11979,11979,227,47.75665187844687,11.543024733945936,false
11980,11980,474,13.72527068357253,37.17475993466036,true
11981,11981,70,23.202324866859097,14.783199956548978,true
11982,11982,476,24.799050005927388,4.939391245365703,true
11983,11983,33,43.08677694695099,34.63220472918271,true
11984,11984,481,36.622135322567104,36.43833018315124,true
11985,11985,198,51.54858778159745,33.015823364663916,true
11986,11986,206,39.43714395249395,5.072628907646261,false
11987,11987,139,39.354091560598924,5.904723352612419,true
11988,11988,138,56.303997083910055,24.084448087840766,true
11989,11989,345,11.000607290950036,14.225400205999577,true
11990,11990,67,46.18339130063761,10.043352674119639,true
11991,11991,112,37.13710939313327,26.67292248959158,true
11992,11992,397,34.77905402566769,9.00495073437531,true
11993,11993,214,32.88835809273577,19.81988644987108,true
11994,11994,394,16.868180398326054,4.680036692034783,true
11995,11995,319,48.86418635596853,31.846115994620277,true
11996,11996,286,20.151735007493464,24.293542161186842,true
11997,11997,167,55.21774193168082,22.604210605621084,true
11998,11998,398,14.930375941260106,27.929004276991567,true
11999,11999,216,38.647282779575384,20.34343100667637,true
12000,12000,298,39.204890094997594,40.13591741253173,true
12001,12001,153,57.04910129335405,34.1533012379317,true
12002,12002,448,56.38717846536861,5.48595134051651,true
12003,12003,225,41.594166843602764,24.73739569677132,true
12004,12004,415,51.68865756166325,37.53218082991938,true
12005,12005,488,39.121467097894374,29.704203231773334,true
12006,12006,128,57.93399418696866,38.985131339594574,true
12007,12007,93,19.03551967762391,15.619631099061296,true
12008,12008,120,23.57176811929939,33.20558695595206,true
12009,12009,455,35.56264976116887,12.798768059309213,true
12010,12010,342,13.356487231940925,5.38012140286795,true
12011,12011,413,52.239294767667836,33.45624192502207,true
12012,12012,413,38.41692736160232,5.063217341053952,true
12013,12013,462,58.51923724143656,22.155304012246905,true
12014,12014,347,38.470437403723274,10.197571748115127,true
12015,12015,469,54.664220466216705,19.90369404547187,true
12016,12016,223,9.890974770798879,31.778750671736567,true
12017,12017,166,53.12577128788417,12.466706436333421,true
12018,12018,468,19.449672745275773,6.404280024614668,true
12019,12019,67,50.39179839732224,3.8481295179331494,true
12020,12020,202,45.449414089955596,4.294371577535972,true
12021,12021,137,49.20809902858971,17.33332074711584,true
12022,12022,79,5.171374306291706,43.606450480836656,true
12023,12023,163,32.12490497820532,13.809674847146225,true
12024,12024,198,37.53388879127041,36.59372238584881,true
12025,12025,62,56.032487741852975,17.416485042831013,true
12026,12026,390,31.73762806162162,4.36905478536755,true
12027,12027,350,18.829859244078733,39.76461129765624,true
12028,12028,126,39.3591977710517,2.5137340415432345,true
12029,12029,336,30.679750629512494,14.797246378147726,true
12030,12030,435,15.734416689075884,13.973407464916024,true
12031,12031,62,59.39252016738378,24.78041169458359,true
12032,12032,370,19.623023887138697,16.799232328523523,true
12033,12033,204,29.95580869284463,35.89721463818069,true
12034,12034,62,36.04117871500499,29.898232808519285,true
12035,12035,275,36.380814336613014,18.218428401021583,true
12036,12036,321,11.417526707837428,19.3688417203917,true
12037,12037,435,30.34267565830954,28.017107246713238,true
12038,12038,165,47.93919882094546,19.918729406198047,true
12039,12039,105,56.42195356762716,32.593253011428274,true
12040,12040,278,42.50538836514702,2.4167567472298037,true
12041,12041,128,57.49303562586951,5.9201242074734095,false
12042,12042,372,21.85092621563106,22.42127237921459,true
12043,12043,420,38.41506534318054,43.2092701246204,true
12044,12044,191,6.93076915130855,25.794459683955463,true
12045,12045,406,7.626716977173514,16.08888727277923,true
12046,12046,374,59.24346047362888,34.21217732750338,true
12047,12047,244,25.03142745438334,34.67077875791868,true
12048,12048,39,21.4907168899541,9.803596399413985,true
12049,12049,249,33.457537679372734,5.4738382314752165,true
12050,12050,491,7.289423808637492,2.855306213229656,true
12051,12051,414,39.754445934223014,17.341523088414952,true
12052,12052,283,7.089765906338444,32.0208408349009,true
